10000
    1     2     3
 9250     9     8
 9251     4     4
 9252     5     5
 9253     8     9
 9254     9     8
 9255    10    10
 9256     1     1
 9257     9     9
 9258     9     9
 9259     5     5
 9260     5     6
 9261    10     9
 9262     4     5
 9263     6     6
 9264     1     1
 9265     8     7
 9266     2     2
 9267     9     8
 9268    10    10
 9269     7     6
 9270     7     7
 9271     2     2
 9272     8     8
 9273     3     4
 9274     7     6
 9275     4     4
 9276     7     7
 9277     9    10
 9278     2     1
 9279     6     5
 9280     6     6
 9281     9     8
 9282     3     3
 9283     7     6
 9284     5     4
 9285    10     9
 9286     8     8
 9287     3     4
 9288     9     8
 9289     4     3
 9290     8     8
 9291     9     8
 9292     1     1
 9293     5     4
 9294     6     5
 9295    11    10
 9296     5     4
 9297    10    10
 9298     9     8
 9299    10    10
 9300     8     9
 9301     2     2
 9302     9     8
 9303     2     1
 9304     9     8
 9305     4     3
 9306    11    10
 9307     7     7
 9308     8     7
 9309     5     4
 9310     5     4
 9311     6     5
 9312    10    10
 9313     4     3
 9314     2     3
 9315    10     9
 9316     2     2
 9317     9     8
 9318     1     1
 9319     3     2
 9320     9     8
 9321     7     6
 9322     7     7
 9323     9     8
 9324     3     3
 9325    11    10
 9326     4     5
 9327     8     8
 9328     9    10
 9329     6     5
 9330     9     8
 9331     2     2
 9332     7     8
 9333     7     8
 9334     3     4
 9335     6     7
 9336    10     9
 9337     9     9
 9338     4     4
 9339     7     6
 9340     5     5
 9341     8     7
 9342    10    10
 9343     3     3
 9344    10     9
 9345     6     5
 9346     3     3
 9347     9     9
 9348     7     8
 9349     6     6
 9350     6     5
 9351    10     9
 9352     3     4
 9353     1     2
 9354     3     4
 9355     1     2
 9356     1     1
 9357     7     7
 9358    10    10
 9359    10    10
 9360     8     8
 9361     9     8
 9362     8     7
 9363    10    10
 9364     6     7
 9365    10    10
 9366     2     3
 9367     8     9
 9368     1     1
 9369     6     5
 9370     8     7
 9371     9     8
 9372     2     3
 9373    10    10
 9374     1     1
 9375     7     8
 9376     5     4
 9377     8     9
 9378     4     3
 9379     5     4
 9380    10     9
 9381     3     2
 9382     1     1
 9383     8     8
 9384     2     2
 9385     3     3
 9386     2     2
 9387     1     1
 9388     5     6
 9389     8     8
 9390     9    10
 9391     6     5
 9392     9     8
 9393    10    10
 9394     8     7
 9395     4     5
 9396     6     7
 9397    10    10
 9398     2     3
 9399     8     8
 9400     1     2
 9401     3     2
 9402    10     9
 9403     7     8
 9404     2     2
 9405     7     7
 9406     4     5
 9407     3     3
 9408     7     6
 9409     3     4
 9410     5     5
 9411     7     7
 9412    10     9
 9413     8     9
 9414     7     6
 9415    11    10
 9416     7     7
 9417     4     4
 9418     7     8
 9419     4     3
 9420     8     9
 9421     1     2
 9422     6     6
 9423     9     9
 9424     5     5
 9425     3     3
 9426     1     1
 9427     4     4
 9428     5     5
 9429    10     9
 9430     8     8
 9431     5     6
 9432    10     9
 9433     9     9
 9434     2     3
 9435     4     5
 9436     1     1
 9437     5     4
 9438     5     4
 9439     5     6
 9440     7     7
 9441     5     4
 9442     3     4
 9443     5     6
 9444     8     9
 9445     9    10
 9446     8     9
 9447     4     5
 9448     8     8
 9449     9    10
 9450    11    10
 9451     8     7
 9452    10    10
 9453     4     3
 9454     2     3
 9455     1     2
 9456     1     2
 9457     5     5
 9458     6     5
 9459     8     9
 9460     7     7
 9461     8     7
 9462     9     9
 9463     4     4
 9464    11    10
 9465    10     9
 9466     6     5
 9467     2     1
 9468     4     3
 9469     5     4
 9470     8     8
 9471    11    10
 9472     1     1
 9473     9     8
 9474     5     6
 9475     4     3
 9476    11    10
 9477     5     4
 9478     6     6
 9479     8     9
 9480     4     3
 9481     4     4
 9482     1     1
 9483    10    10
 9484     7     8
 9485     5     4
 9486     4     3
 9487     8     9
 9488     7     8
 9489     9     8
 9490     8     7
 9491     7     8
 9492     8     8
 9493     4     5
 9494     5     5
 9495     8     8
 9496     4     4
 9497     3     4
 9498     1     1
 9499     6     5
 9500     2     1
 9501    11    10
 9502     6     5
 9503     5     4
 9504     8     8
 9505     2     1
 9506     9     9
 9507     7     6
 9508     1     1
 9509     5     5
 9510     9    10
 9511     4     3
 9512     4     5
 9513     7     7
 9514     7     7
 9515     6     6
 9516     7     6
 9517     3     2
 9518    10     9
 9519     4     4
 9520     3     4
 9521     8     7
 9522     3     4
 9523     7     7
 9524    10     9
 9525    11    10
 9526     8     8
 9527     9     8
 9528     3     4
 9529     2     1
 9530     6     7
 9531     2     2
 9532     2     1
 9533     7     6
 9534     8     7
 9535    10     9
 9536     3     2
 9537    10    10
 9538     6     7
 9539    10     9
 9540     6     6
 9541     4     4
 9542     1     2
 9543     5     5
 9544     4     5
 9545     7     7
 9546     8     8
 9547    11    10
 9548     9     8
 9549     7     6
 9550     9     8
 9551     3     3
 9552     5     4
 9553     4     5
 9554     4     5
 9555     8     8
 9556     6     5
 9557     9    10
 9558     9     9
 9559     5     6
 9560     2     2
 9561     7     7
 9562     5     4
 9563    11    10
 9564     3     4
 9565     7     7
 9566     1     1
 9567     8     7
 9568     8     7
 9569     9     9
 9570     9     8
 9571     2     2
 9572     8     8
 9573     7     6
 9574     9     8
 9575     2     1
 9576     5     6
 9577     9     9
 9578     6     6
 9579     5     5
 9580     4     5
 9581     6     6
 9582    10     9
 9583     7     8
 9584     1     1
 9585     1     1
 9586     3     3
 9587     7     7
 9588     9     9
 9589     7     8
 9590     2     1
 9591     1     2
 9592    10     9
 9593     5     6
 9594     4     3
 9595     7     6
 9596    10     9
 9597     2     2
 9598     4     5
 9599     2     1
 9600    10    10
 9601     2     1
 9602     1     2
 9603     6     6
 9604     8     8
 9605     3     3
 9606     7     7
 9607     7     7
 9608     1     1
 9609     3     4
 9610     3     3
 9611     2     3
 9612     3     2
 9613     8     7
 9614     2     1
 9615     9     9
 9616     1     2
 9617     3     4
 9618     6     5
 9619     7     7
 9620     6     7
 9621     5     5
 9622     1     1
 9623     6     6
 9624     7     6
 9625     2     1
 9626     8     7
 9627     4     3
 9628     3     2
 9629     4     4
 9630     8     8
 9631    10    10
 9632     9     9
 9633     1     1
 9634     6     6
 9635     1     2
 9636     2     3
 9637     7     8
 9638     7     6
 9639     7     7
 9640     7     8
 9641     6     7
 9642     5     5
 9643     8     7
 9644     3     2
 9645    11    10
 9646     7     6
 9647     2     3
 9648     6     5
 9649     6     6
 9650     7     7
 9651     6     6
 9652     6     6
 9653     4     3
 9654     1     1
 9655     8     9
 9656     7     7
 9657     5     5
 9658     4     3
 9659     3     2
 9660     5     6
 9661     8     7
 9662     6     7
 9663     6     6
 9664     9    10
 9665    10     9
 9666     6     7
 9667     7     6
 9668     2     1
 9669     5     6
 9670    10    10
 9671     9     8
 9672     3     2
 9673     9    10
 9674     5     6
 9675    10     9
 9676    11    10
 9677     4     5
 9678    10     9
 9679     6     6
 9680     5     5
 9681     6     6
 9682     9    10
 9683     7     7
 9684     8     9
 9685    10     9
 9686     2     2
 9687     8     8
 9688     4     5
 9689     6     7
 9690     6     7
 9691     3     4
 9692     6     6
 9693     6     6
 9694     6     6
 9695     7     6
 9696     9     8
 9697     1     1
 9698     5     5
 9699     8     9
 9700     5     5
 9701     6     6
 9702     3     4
 9703     9     8
 9704     8     8
 9705     3     2
 9706     7     6
 9707     8     9
 9708     3     4
 9709     7     8
 9710     8     9
 9711     7     6
 9712     6     5
 9713     2     3
 9714     3     3
 9715     6     5
 9716     1     2
 9717     2     3
 9718     7     7
 9719     2     1
 9720     2     3
 9721     5     4
 9722     6     6
 9723     8     9
 9724     3     3
 9725     7     6
 9726    11    10
 9727     9    10
 9728     3     3
 9729     1     2
 9730     4     3
 9731    10    10
 9732     2     2
 9733     6     7
 9734     7     8
 9735     5     4
 9736     4     4
 9737     4     4
 9738     1     2
 9739     2     1
 9740     7     7
 9741     4     4
 9742     1     2
 9743     5     4
 9744    11    10
 9745     4     3
 9746     9    10
 9747     8     8
 9748     2     2
 9749     1     1
 9750     7     7
 9751     3     3
 9752     5     6
 9753     3     4
 9754     4     5
 9755     8     8
 9756     6     6
 9757     4     5
 9758     5     4
 9759     7     8
 9760     2     3
 9761     7     6
 9762     3     4
 9763    11    10
 9764     7     8
 9765     5     5
 9766    10     9
 9767     5     4
 9768     2     3
 9769     1     2
 9770     5     6
 9771     7     7
 9772     5     6
 9773     1     1
 9774     5     5
 9775     1     2
 9776     5     6
 9777     9     9
 9778     7     6
 9779     1     1
 9780     1     2
 9781     5     5
 9782     2     1
 9783     2     1
 9784     2     1
 9785     5     6
 9786     9    10
 9787     1     2
 9788     9     9
 9789     3     4
 9790     3     2
 9791     9     8
 9792     6     5
 9793     8     9
 9794     4     3
 9795     1     2
 9796     7     7
 9797    10     9
 9798     5     4
 9799     1     1
 9800     9     8
 9801     7     8
 9802    10     9
 9803     1     1
 9804     1     2
 9805     5     5
 9806     3     3
 9807     9    10
 9808     4     4
 9809     5     6
 9810     7     7
 9811     7     7
 9812     9     9
 9813     2     1
 9814     8     9
 9815     4     4
 9816     7     6
 9817     2     1
 9818    10    10
 9819     1     1
 9820     2     3
 9821     9    10
 9822     3     3
 9823     3     2
 9824     1     2
 9825     5     6
 9826     3     3
 9827    10    10
 9828     3     3
 9829     9     8
 9830    10     9
 9831     8     7
 9832     1     2
 9833     9    10
 9834     7     6
 9835     1     1
 9836     7     7
 9837     7     7
 9838     8     9
 9839     5     4
 9840     9     9
 9841     7     7
 9842     2     3
 9843     8     8
 9844     3     2
 9845     4     5
 9846     9     8
 9847     7     8
 9848     9     8
 9849     8     9
 9850     9     8
 9851     9    10
 9852     2     3
 9853     2     2
 9854     5     5
 9855     7     6
 9856     8     8
 9857     5     6
 9858     4     4
 9859     7     6
 9860     6     7
 9861    11    10
 9862    10     9
 9863     6     6
 9864    10    10
 9865    10    10
 9866     6     5
 9867     5     5
 9868     3     4
 9869     4     4
 9870     5     4
 9871     7     8
 9872     6     5
 9873     1     1
 9874     9    10
 9875     8     7
 9876     8     9
 9877     5     5
 9878     8     9
 9879     9     8
 9880     2     2
 9881     4     5
 9882     5     5
 9883     9    10
 9884     4     5
 9885     8     7
 9886     9    10
 9887     3     2
 9888     3     2
 9889     8     8
 9890     1     1
 9891     8     8
 9892     3     4
 9893     2     2
 9894     9    10
 9895     9     8
 9896     1     2
 9897     8     8
 9898     3     3
 9899    11    10
 9900    11    10
 9901     3     3
 9902     7     6
 9903     1     1
 9904     7     6
 9905     6     6
 9906     3     3
 9907     9     9
 9908     7     7
 9909     5     5
 9910     3     2
 9911     8     9
 9912     4     5
 9913     9    10
 9914     6     6
 9915     3     4
 9916     4     4
 9917     6     7
 9918     8     8
 9919     4     4
 9920     8     9
 9921     5     5
 9922     7     7
 9923     4     5
 9924     9    10
 9925     2     3
 9926     7     8
 9927     9     8
 9928     1     1
 9929     2     1
 9930     9     9
 9931    11    10
 9932     7     7
 9933     8     9
 9934    11    10
 9935     6     7
 9936     1     1
 9937     1     1
 9938     6     7
 9939     2     3
 9940     7     7
 9941     7     6
 9942     2     2
 9943    10    10
 9944     5     6
 9945     9    10
 9946     9     9
 9947     8     7
 9948     7     7
 9949     1     1
 9950     6     7
 9951     8     7
 9952     7     6
 9953     1     1
 9954     7     6
 9955     2     3
 9956     9     8
 9957     3     4
 9958     4     5
 9959     5     5
 9960     7     6
 9961     2     3
 9962     6     6
 9963     3     2
 9964     3     3
 9965     1     1
 9966     2     1
 9967    10    10
 9968    11    10
 9969     7     7
 9970     1     1
 9971     7     6
 9972     9     8
 9973    10    10
 9974     9     8
 9975     2     2
 9976     3     3
 9977     2     2
 9978     1     1
 9979     3     3
 9980     7     6
 9981     9     8
 9982     3     3
 9983     4     5
 9984     4     3
 9985     1     1
 9986     6     7
 9987     1     1
 9988     2     3
 9989     9     8
 9990     9     8
 9991     3     4
 9992     6     5
 9993     7     7
 9994     3     4
 9995     6     5
 9996    10    10
 9997     8     7
 9998     7     7
 9999     6     5
10000     6     7
4422
